Product Id,SKU ID,Category,Brand,Vertical,Order Date,Fulfillment Type,Location Id,Gross Units,GMV,Cancellation Units,Cancellation Amount,Return Units,Return Amount,Final Units Sold,Final Sales Made
CBKGKPKNGRVQXG,88888202,Grooming,Korean Essence,FacePack,2023-05-04,FBF,gur_san_wh_nl_01nl,2,690,1,335,0,0,1,355
CNRG6PYZZ27WWF,301000,Grooming,Korean Essence,FacePack,2024-02-09,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,3,258,0,0,0,0,3,258
TNRG5EHBBNMGTV,88061825,Grooming,Pure Care,SkinTreatment,2023-09-30,FBF,malur_bts,1,446,0,0,0,0,1,446
TNRFEV8FYNRFZJ,301005,Grooming,Essential Glow,Facewash,2024-01-11,FBF,bhi_vas_wh_nl_01nl,1,472,0,0,0,0,1,472
TNRFEV8EJ8NF3Y,88061825,Grooming,Glow Glisten,FaceSerums,2023-11-24,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,1720,0,0,0,0,1,1720
CNRG988K8WNZQE,88061825,Grooming,Korean Essence,Toner,2023-10-07,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,790,0,0,0,0,1,790
FCPFAYHNSCAG3D,301001,Grooming,Glow Glisten,SkinTreatment,2023-07-25,FBF,gur_san_wh_nl_01nl,1,441,0,0,0,0,1,441
BSTF4686BGAYCA,88061825,Grooming,Pure Care,Facewash,2024-04-14,FBF,bhi_vas_wh_nl_01nl,1,1081,0,0,0,0,1,1081
MSCGZJ9XAHCC7J,88888190,Grooming,Pure Care,Facewash,2024-03-21,FBF,gur_san_wh_nl_01nl,2,688,0,0,0,0,2,688
TNRFEV8FYNRFZJ,88061825,Grooming,Essential Glow,Toner,2024-01-09,FBF,ulub_bts,1,1511,0,0,0,0,1,1511
TNRFEV8FYNRFZJ,88888202,Grooming,Essential Glow,FacePack,2024-02-22,FBF,bhi_vas_wh_nl_01nl,5,1585,0,0,0,0,5,1585
CNRG9PSTGWCHZ6,88888070,Grooming,Glow Glisten,FacePack,2023-05-03,FBF,malur_bts,1,500,0,0,0,0,1,500
CBKGUHMEPQPUJX,88061825,Grooming,Korean Essence,FaceCreamAndGel,2024-01-15,FBF,ulub_bts,3,2409,1,802,0,0,2,1607
CNRG6PYZZ27WWF,88061825,Grooming,Korean Essence,Sunscreen,2024-04-22,FBF,malur_bts,1,975,0,0,0,0,1,975
MSCFEV8EHDBZ3T,88888190,Grooming,Glow Glisten,Facewash,2023-08-28,FBF,NA,1,344,1,344,0,0,0,0
MSCFEV8E7HN4SZ,88061825,Grooming,Korean Essence,FaceCreamAndGel,2024-02-28,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,4,3357,1,866,0,0,3,2491
SNRG6RZYFAKZXH,301005,Grooming,Korean Essence,Facewash,2024-02-07,FBF,gur_san_wh_nl_01nl,19,8867,3,1411,0,0,16,7456
FCPGK23TZRJFHC,88888190,Grooming,Glow Glisten,Facewash,2023-12-02,FBF,gur_san_wh_nl_01nl,27,9170,8,2742,0,0,19,6428
CNRGK5GYKRBPCN,301005,Grooming,Pure Care,ComboAndKit,2023-07-19,FBF,malur_bts,2,1567,1,763,0,0,1,804
TNRFEV8FYNRFZJ,88061825,Grooming,Essential Glow,Sunscreen,2023-11-17,FBF,malur_bts,1,970,0,0,0,0,1,970
TNRG5EHBBNMGTV,88061825,Grooming,Pure Care,Facewash,2024-02-28,FBF,bhi_vas_wh_nl_01nl,3,2373,0,0,0,0,3,2373
CNRG9YVQ2EFJAP,88061825,Grooming,Pure Care,FaceCreamAndGel,2023-11-23,FBF,malur_bts,4,3565,1,905,0,0,3,2660
CNRG988K8WNZQE,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-05-06,FBF,malur_bts,4,3167,0,0,0,0,4,3167
FCPGK23TZRJFHC,301005,Grooming,Glow Glisten,ComboAndKit,2024-03-28,FBF,ulub_bts,2,1467,1,733,0,0,1,734
MSCFEV8EHDBZ3T,88061825,Grooming,Glow Glisten,FaceCreamAndGel,2023-08-01,FBF,bhi_vas_wh_nl_01nl,3,2416,1,806,0,0,2,1610
FCPG6PCBCDZF5H,601000,Grooming,Korean Essence,Sunscreen,2023-11-22,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,2700,0,0,0,0,1,2700
MSCFEV8EHDBZ3T,88061825,Grooming,Glow Glisten,Facewash,2024-03-31,FBF,malur_bts,2,2142,0,0,0,0,2,2142
TNRFEV8FYNRFZJ,88061825,Grooming,Essential Glow,Facewash,2024-05-14,FBF,ulub_bts,1,963,0,0,0,0,1,963
CBKGHHUPJWXZQZ,88061825,Grooming,Korean Essence,Toner,2023-08-08,FBF,ulub_bts,2,1544,0,0,0,0,2,1544
MSCFGG6FGXPGAD,88061825,Grooming,Pure Care,FaceCreamAndGel,2023-11-08,FBF,gur_san_wh_nl_01nl,1,1799,0,0,0,0,1,1799
FCWGZJSGSS4M5G,301000,Grooming,Korean Essence,FacePack,2024-01-02,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,3,257,0,0,0,0,3,257
SNRG6RQMXHDFTX,301005,Grooming,Korean Essence,ComboAndKit,2023-10-14,FBF,malur_bts,3,2137,1,724,0,0,2,1413
MSCFEV8EHDBZ3T,88888190,Grooming,Glow Glisten,Facewash,2024-05-02,FBF,ulub_bts,15,5124,4,1372,0,0,11,3752
ECMFEV8E4EGG2H,88061825,Grooming,Korean Essence,FaceCreamAndGel,2024-02-06,FBF,ulub_bts,1,645,1,645,0,0,0,0
CBKGUHMEPQPUJX,301005,Grooming,Korean Essence,Facewash,2024-02-08,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,829,0,0,0,0,1,829
CNRG988K8WNZQE,88061825,Grooming,Korean Essence,SkinTreatment,2024-02-16,FBF,gur_san_wh_nl_01nl,1,441,0,0,0,0,1,441
CBKGHHUPJWXZQZ,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-11-12,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,896,0,0,0,0,1,896
LSQFH9X4BAHZZW,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-10-05,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,1809,1,1809,0,0,0,0
CNRG9PSTGWCHZ6,88061825,Grooming,Glow Glisten,FaceCreamAndGel,2023-06-11,FBF,bhi_vas_wh_nl_01nl,1,760,0,0,0,0,1,760
BSTF46864DSAXW,88061825,Grooming,Glow Glisten,Toner,2023-11-17,FBF,gur_san_wh_nl_01nl,2,1540,1,770,0,0,1,770
TNRG5EHBBNMGTV,88888190,Grooming,Pure Care,Facewash,2024-02-14,FBF,ulub_bts,13,4408,4,1371,0,0,9,3037
FCWGSUVATDETNT,301005,Grooming,Korean Essence,Facewash,2024-01-10,FBF,bhi_vas_wh_nl_01nl,3,1406,0,0,0,0,3,1406
BSTF46864DSAXW,301005,Grooming,Glow Glisten,Facewash,2024-02-20,FBF,gur_san_wh_nl_01nl,1,468,0,0,0,0,1,468
TNRFEV8EJ8NF3Y,88061825,Grooming,Glow Glisten,FaceCreamAndGel,2024-01-13,FBF,bhi_vas_wh_nl_01nl,3,2665,2,1761,0,0,1,904
CNRGM7F3WQCUSP,88061825,Grooming,Glow Glisten,FaceCreamAndGel,2024-01-14,FBF,bhi_vas_wh_nl_01nl,1,799,0,0,0,0,1,799
MSCFK7B5R4JMNP,88061825,Grooming,Korean Essence,Facewash,2024-01-22,FBF,bhi_vas_wh_nl_01nl,2,1584,1,795,0,0,1,789
MSCFGG6FGXPGAD,88888202,Grooming,Pure Care,FacePack,2023-11-05,FBF,gur_san_wh_nl_01nl,1,350,0,0,0,0,1,350
SNRG6RQMXHDFTX,88061825,Grooming,Korean Essence,SkinTreatment,2023-05-25,FBF,malur_bts,3,1317,0,0,0,0,3,1317
CNRG9PSTGWCHZ6,88888202,Grooming,Glow Glisten,FacePack,2024-02-22,FBF,gur_san_wh_nl_01nl,6,2005,1,350,0,0,5,1655
FCWGZJSGSS4M5G,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-12-29,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,6,4617,4,3078,0,0,2,1539
LSQFH9X4BAHZZW,88888190,Grooming,Korean Essence,Facewash,2023-05-14,FBF,ulub_bts,20,6801,0,0,0,0,20,6801
FCPG6PCBCDZF5H,88061825,Grooming,Korean Essence,Facewash,2024-03-14,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,4,3099,1,776,0,0,3,2323
FCPGK23TZRJFHC,88063640,Grooming,Glow Glisten,Facewash,2023-09-21,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,504,0,0,0,0,1,504
BSTF46864DSAXW,301002,Grooming,Glow Glisten,Facewash,2023-08-10,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,841,0,0,0,0,1,841
BSTF46864DSAXW,88061825,Grooming,Glow Glisten,FaceCreamAndGel,2024-03-14,FBF,bhi_vas_wh_nl_01nl,1,891,1,891,0,0,0,0
FCWGZJSEF6CBCZ,301005,Grooming,Korean Essence,ComboAndKit,2024-03-02,FBF,malur_bts,1,764,1,764,0,0,0,0
FCPFAYHNSCAG3D,88061825,Grooming,Glow Glisten,SkinTreatment,2023-06-18,FBF,ulub_bts,6,2657,0,0,0,0,6,2657
SNRG6RN8ARHCKP,301005,Grooming,Korean Essence,Facewash,2023-06-03,FBF,gur_san_wh_nl_01nl,22,9792,2,888,1,437,19,8467
CNRGM7F3WQCUSP,301001,Grooming,Glow Glisten,FacePack,2023-09-30,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,3,205,3,205,0,0,0,0
FCPG6PCBCDZF5H,88888070,Grooming,Korean Essence,FacePack,2023-06-12,FBF,bhi_vas_wh_nl_01nl,1,502,0,0,0,0,1,502
LSQFH9X4PHGNHX,88888202,Grooming,Korean Essence,FacePack,2023-06-18,FBF,gur_san_wh_nl_01nl,5,1748,5,1748,0,0,0,0
FCTF85QYX7B3SG,88061825,Grooming,Korean Essence,FaceCreamAndGel,2024-05-11,FBF,ulub_bts,3,2375,0,0,0,0,3,2375
FCWGZJSGSS4M5G,88888202,Grooming,Korean Essence,FacePack,2023-07-26,FBF,ulub_bts,3,1060,1,352,0,0,2,708
FCPG6S9VGDMHGZ,88061825,Grooming,Essential Glow,Toner,2023-06-17,FBF,malur_bts,4,3070,0,0,0,0,4,3070
BSTGZJRSJH2KRR,301005,Grooming,Korean Essence,Facewash,2023-10-04,FBF,bhi_vas_wh_nl_01nl,10,4599,1,472,0,0,9,4127
MSCFEV8EHDBZ3T,88061825,Grooming,Glow Glisten,FaceCreamAndGel,2024-05-11,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,2,1538,1,772,0,0,1,766
MSCFEV8EGHRK3R,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-08-24,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,1445,0,0,0,0,1,1445
CNRG9PSTGWCHZ6,88888070,Grooming,Glow Glisten,FacePack,2023-11-29,FBF,ulub_bts,4,2355,1,605,0,0,3,1750
SNRG6RZGFKDRYA,88061825,Grooming,Korean Essence,Lipstain,2023-12-19,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,2,977,0,0,0,0,2,977
MSCFEV8E7HN4SZ,88888202,Grooming,Korean Essence,FacePack,2024-03-19,FBF,malur_bts,4,1391,0,0,0,0,4,1391
CBKGUHMEPQPUJX,301005,Grooming,Korean Essence,Facewash,2024-02-26,FBF,malur_bts,24,11273,3,1416,0,0,21,9857
FCWGSUVATDETNT,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-05-23,FBF,bhi_vas_wh_nl_01nl,2,1531,0,0,0,0,2,1531
LSQFH9X4BAHZZW,88888070,Grooming,Korean Essence,FacePack,2023-11-10,FBF,gur_san_wh_nl_01nl,1,570,0,0,0,0,1,570
FCTF85QYX7B3SG,301005,Grooming,Korean Essence,ComboAndKit,2023-12-03,FBF,ulub_bts,2,1608,0,0,0,0,2,1608
FCPGK23TZRJFHC,88061825,Grooming,Glow Glisten,SkinTreatment,2023-05-01,FBF,gur_san_wh_nl_01nl,3,1333,0,0,0,0,3,1333
MSCFHCF2EVWSGQ,301001,Grooming,Korean Essence,SkinTreatment,2024-04-30,FBF,ulub_bts,2,882,0,0,0,0,2,882
SNRG6RQMXHDFTX,301002,Grooming,Korean Essence,Facewash,2024-04-03,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,841,0,0,0,0,1,841
CBKGKPKNGRVQXG,88061825,Grooming,Korean Essence,BodyLotion,2023-10-01,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,1699,0,0,0,0,1,1699
FCPGK22NPBUVAX,88061825,Grooming,Korean Essence,SkinTreatment,2024-02-29,FBF,ulub_bts,1,446,0,0,0,0,1,446
CNRGM7F3WQCUSP,88061825,Grooming,Glow Glisten,Lipstain,2024-04-03,FBF,gur_san_wh_nl_01nl,1,479,0,0,0,0,1,479
FCPGENY4MY2WHF,88888070,Grooming,Essential Glow,FacePack,2024-04-11,FBF,malur_bts,3,1805,1,600,0,0,2,1205
MSCGZJ9XAHCC7J,301005,Grooming,Pure Care,Facewash,2024-05-22,FBF,gur_san_wh_nl_01nl,1,472,0,0,0,0,1,472
SNRG6RZGFKDRYA,301002,Grooming,Korean Essence,Facewash,2024-03-19,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,846,1,846,0,0,0,0
SNRG6RQMXHDFTX,88888202,Grooming,Korean Essence,FacePack,2023-10-05,FBF,malur_bts,2,709,0,0,0,0,2,709
LSQFH9X4BAHZZW,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-12-19,FBF,malur_bts,5,4010,0,0,0,0,5,4010
SNRG6RQMXHDFTX,88061825,Grooming,Korean Essence,Toner,2024-04-25,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,776,0,0,0,0,1,776
CNRG9YVQ2EFJAP,88888190,Grooming,Pure Care,Facewash,2023-12-11,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,22,8457,9,3496,0,0,13,4961
LSQFH9X4BAHZZW,88888190,Grooming,Korean Essence,Facewash,2023-10-05,FBF,malur_bts,26,8794,5,1690,0,0,21,7104
FCPGENY4MY2WHF,88061825,Grooming,Essential Glow,FaceCreamAndGel,2023-12-25,FBF,ulub_bts,1,904,0,0,0,0,1,904
CNRF457W8PSGQZ,88888202,Grooming,Korean Essence,FacePack,2023-06-21,FBF,malur_bts,4,1260,0,0,0,0,4,1260
CNRG9PSTGWCHZ6,88063640,Grooming,Glow Glisten,Facewash,2024-03-19,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,2,1001,0,0,0,0,2,1001
BSTF4686BGAYCA,88061825,Grooming,Pure Care,Toner,2023-09-29,FBF,bhi_vas_wh_nl_01nl,2,1530,0,0,0,0,2,1530
FCTF85QYX7B3SG,88061825,Grooming,Korean Essence,FaceCreamAndGel,2024-04-16,FBF,bhi_vas_wh_nl_01nl,1,758,0,0,0,0,1,758
CNRG9YVQ2EFJAP,88061825,Grooming,Pure Care,Toner,2024-03-17,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,13,10354,2,1615,0,0,11,8739
FCPGENY3TRMXFT,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-08-25,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,3,2673,0,0,0,0,3,2673
LSQFH9X4PHGNHX,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-07-24,FBF,gur_san_wh_nl_01nl,3,2308,0,0,0,0,3,2308
BSTF4686BGAYCA,88888070,Grooming,Pure Care,FacePack,2023-07-27,FBF,ulub_bts,1,600,0,0,0,0,1,600
FCWGZJSGSS4M5G,88061825,Grooming,Korean Essence,Facewash,2023-06-24,FBF,ulub_bts,2,1509,0,0,0,0,2,1509
FCPG6PCBCDZF5H,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-05-21,FBF,gur_san_wh_nl_01nl,3,2084,0,0,0,0,3,2084
ECMFEV8E4EGG2H,301005,Grooming,Korean Essence,Facewash,2023-10-27,FBF,ulub_bts,1,472,1,472,0,0,0,0
BSTF46864DSAXW,88888070,Grooming,Glow Glisten,FacePack,2024-05-21,FBF,malur_bts,2,1200,0,0,0,0,2,1200
FCPGENY4QZDMZE,301001,Grooming,Pure Care,SkinTreatment,2024-04-07,FBF,malur_bts,1,397,0,0,0,0,1,397
CBKGHHUPJWXZQZ,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-10-07,FBF,gur_san_wh_nl_01nl,4,3210,0,0,0,0,4,3210
LSQFH9X4HVS2GN,301005,Grooming,Korean Essence,ComboAndKit,2024-02-18,FBF,ulub_bts,1,719,0,0,0,0,1,719
FCTF85QYX7B3SG,88061825,Grooming,Korean Essence,Facewash,2023-12-17,FBF,ulub_bts,1,789,0,0,0,0,1,789
TNRG5EHBBNMGTV,88061825,Grooming,Pure Care,SkinTreatment,2023-08-08,FBF,ulub_bts,5,2215,0,0,0,0,5,2215
MSCFGG6FGXPGAD,88061825,Grooming,Pure Care,FaceCreamAndGel,2023-06-05,FBF,malur_bts,1,640,0,0,0,0,1,640
TNRFEV8FYNRFZJ,301005,Grooming,Essential Glow,Facewash,2024-05-23,FBF,gur_san_wh_nl_01nl,17,7790,0,0,0,0,17,7790
FCWGZJSEF6CBCZ,88061825,Grooming,Korean Essence,Toner,2023-08-24,FBF,gur_san_wh_nl_01nl,6,4445,0,0,0,0,6,4445
CNRG988K8WNZQE,88061825,Grooming,Korean Essence,Toner,2023-11-20,FBF,ulub_bts,2,1540,0,0,0,0,2,1540
CBKGHHUPJWXZQZ,88888202,Grooming,Korean Essence,FacePack,2023-07-24,FBF,malur_bts,3,1013,0,0,0,0,3,1013
CNRG9PSTGWCHZ6,301000,Grooming,Glow Glisten,FacePack,2023-06-28,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,3,301,0,0,0,0,3,301
CNRG9PSTGWCHZ6,88061825,Grooming,Glow Glisten,FaceCreamAndGel,2024-04-27,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,5,3811,0,0,0,0,5,3811
MSCFGG6FGXPGAD,88061825,Grooming,Pure Care,EyeCare,2024-02-08,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,1751,0,0,0,0,1,1751
TNRFEV8FYNRFZJ,88888202,Grooming,Essential Glow,FacePack,2023-07-22,FBF,ulub_bts,2,701,0,0,0,0,2,701
FCPGENY4MY2WHF,88061825,Grooming,Essential Glow,Toner,2023-12-20,FBF,malur_bts,3,2173,0,0,0,0,3,2173
BSTF46864DSAXW,88061825,Grooming,Glow Glisten,FaceCreamAndGel,2023-05-06,FBF,gur_san_wh_nl_01nl,5,3845,0,0,0,0,5,3845
MSCGZJ9XAHCC7J,88888190,Grooming,Pure Care,Facewash,2024-01-10,FBF,bhi_vas_wh_nl_01nl,1,309,0,0,0,0,1,309
CBKGHHUPJWXZQZ,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-05-26,FBF,ulub_bts,9,7072,1,806,0,0,8,6266
FCTF85QYX7B3SG,88061825,Grooming,Korean Essence,FaceCreamAndGel,2024-01-20,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,3,2653,0,0,0,0,3,2653
FCWGZJSGSS4M5G,88061825,Grooming,Korean Essence,Toner,2023-12-10,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,7,5565,1,825,0,0,6,4740
CNRG988K8WNZQE,301005,Grooming,Korean Essence,Facewash,2024-01-13,FBF,bhi_vas_wh_nl_01nl,2,934,0,0,0,0,2,934
MSCFEV8EGHRK3R,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-05-25,FBF,malur_bts,8,6423,1,801,0,0,7,5622
TNRFEV8FYNRFZJ,88888190,Grooming,Essential Glow,Facewash,2023-05-15,FBF,ulub_bts,1,314,0,0,0,0,1,314
LSQFH9X4BAHZZW,88061825,Grooming,Korean Essence,Toner,2023-05-16,FBF,malur_bts,2,1447,1,726,0,0,1,721
FCPGENY4MY2WHF,301005,Grooming,Essential Glow,Facewash,2024-03-21,FBF,luc_has_wh_nl_01nl,1,472,0,0,0,0,1,472
CBKGUHMEPQPUJX,88888190,Grooming,Korean Essence,Facewash,2023-10-21,FBF,bhi_vas_wh_nl_01nl,2,683,1,344,0,0,1,339
TNRFEV8EJ8NF3Y,88061825,Grooming,Glow Glisten,Toner,2023-07-08,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,2,1542,0,0,0,0,2,1542
FCPG6PCBCDZF5H,88888190,Grooming,Korean Essence,Facewash,2024-01-18,FBF,ulub_bts,9,2808,1,344,0,0,8,2464
CNRG9PSTGWCHZ6,88061825,Grooming,Glow Glisten,SkinTreatment,2023-05-28,FBF,ulub_bts,3,1328,0,0,1,446,2,882
CBKGKPKNGRVQXG,88888190,Grooming,Korean Essence,Facewash,2024-02-21,FBF,gur_san_wh_nl_01nl,16,5441,2,688,0,0,14,4753
BSTGZJRSJH2KRR,88061825,Grooming,Korean Essence,Facewash,2023-11-16,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,1017,0,0,0,0,1,1017
MSCFEV8EHDBZ3T,301005,Grooming,Glow Glisten,Facewash,2024-01-23,FBF,gur_san_wh_nl_01nl,14,6563,0,0,0,0,14,6563
MSCFEV8EGHRK3R,88061825,Grooming,Korean Essence,FaceCreamAndGel,2024-04-23,FBF,ulub_bts,8,6320,2,1573,0,0,6,4747
MSCFGG6FGXPGAD,88061825,Grooming,Pure Care,FaceCreamAndGel,2023-08-30,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,7,5212,2,1542,0,0,5,3670
LSQFH9X4HVS2GN,301005,Grooming,Korean Essence,Facewash,2023-05-06,FBF,ulub_bts,17,7855,6,2755,0,0,11,5100
FCWGZJSEF6CBCZ,301000,Grooming,Korean Essence,FacePack,2023-10-01,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,3,230,0,0,0,0,3,230
FCPG6S9VGDMHGZ,88888202,Grooming,Essential Glow,FacePack,2024-04-28,FBF,malur_bts,1,350,0,0,0,0,1,350
SNRG6RZYFAKZXH,88061825,Grooming,Korean Essence,BodyLotion,2024-02-28,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,2,2700,0,0,0,0,2,2700
MSCFGG6FGXPGAD,88061825,Grooming,Pure Care,Toner,2023-10-05,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,2,1645,0,0,0,0,2,1645
SNRG6RZYFAKZXH,88061825,Grooming,Korean Essence,SkinTreatment,2024-02-15,FBF,malur_bts,2,857,1,441,0,0,1,416
MSCFEV8E7HN4SZ,301005,Grooming,Korean Essence,ComboAndKit,2023-05-20,FBF,ulub_bts,4,3217,1,804,0,0,3,2413
FCPFAYHNSCAG3D,88888202,Grooming,Glow Glisten,FacePack,2023-08-31,FBF,gur_san_wh_nl_01nl,2,705,0,0,0,0,2,705
CNRG6PYZZ27WWF,88061825,Grooming,Korean Essence,Facewash,2023-08-12,FBF,gur_san_wh_nl_01nl,1,764,1,764,0,0,0,0
LSQFH9X4BAHZZW,88061825,Grooming,Korean Essence,SkinTreatment,2024-03-21,FBF,ulub_bts,3,1327,0,0,0,0,3,1327
MSCFEV8EHDBZ3T,88061825,Grooming,Glow Glisten,FaceCreamAndGel,2023-09-09,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,822,0,0,0,0,1,822
BSTF4686BGAYCA,301005,Grooming,Pure Care,Facewash,2023-05-30,FBF,bhi_vas_wh_nl_01nl,1,472,0,0,0,0,1,472
TNRFEV8FYNRFZJ,88061825,Grooming,Essential Glow,Toner,2024-01-27,FBF,malur_bts,5,3838,0,0,1,765,4,3073
TNRFEV8EJ8NF3Y,88061825,Grooming,Glow Glisten,FaceCreamAndGel,2024-01-02,FBF,ulub_bts,5,3966,1,801,0,0,4,3165
LSQFH9X4HVS2GN,301005,Grooming,Korean Essence,Facewash,2023-09-19,FBF,ulub_bts,19,8934,1,472,0,0,18,8462
CBKGHHUPJWXZQZ,301005,Grooming,Korean Essence,Facewash,2023-12-11,FBF,gur_san_wh_nl_01nl,7,3259,0,0,0,0,7,3259
MSCGZJ9XAHCC7J,301002,Grooming,Pure Care,Facewash,2023-10-29,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,756,0,0,0,0,1,756
FCPGENY3TRMXFT,88888070,Grooming,Korean Essence,FacePack,2024-05-28,FBF,ulub_bts,6,3020,0,0,0,0,6,3020
CBKGHHUPJWXZQZ,301005,Grooming,Korean Essence,Facewash,2023-05-29,FBF,ulub_bts,20,9387,3,1417,0,0,17,7970
SNRG6RZYFAKZXH,88061825,Grooming,Korean Essence,FaceCreamAndGel,2024-03-07,FBF,gur_san_wh_nl_01nl,1,1799,0,0,0,0,1,1799
FCWGSUVATDETNT,88061825,Grooming,Korean Essence,FaceCreamAndGel,2024-03-31,FBF,malur_bts,4,3291,0,0,0,0,4,3291
FCPGENY4QZDMZE,301005,Grooming,Pure Care,Facewash,2024-05-11,FBF,ulub_bts,16,7507,5,2353,0,0,11,5154
FCPGENY4QZDMZE,88061825,Grooming,Pure Care,FaceCreamAndGel,2024-03-08,FBF,bhi_vas_wh_nl_01nl,2,1598,0,0,0,0,2,1598
CNRG9PSTGWCHZ6,301005,Grooming,Glow Glisten,Facewash,2023-11-09,FBF,ulub_bts,7,3299,3,1416,0,0,4,1883
CNRG988K8WNZQE,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-11-06,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,4,3576,1,899,0,0,3,2677
MSCFEV8E7HN4SZ,88061825,Grooming,Korean Essence,FaceCreamAndGel,2024-05-15,FBF,ulub_bts,2,1608,0,0,0,0,2,1608
FCPFAYHNSCAG3D,88061825,Grooming,Glow Glisten,Toner,2023-07-23,FBF,gur_san_wh_nl_01nl,3,2185,0,0,0,0,3,2185
LSQFH9X4PHGNHX,301005,Grooming,Korean Essence,ComboAndKit,2023-12-31,FBF,gur_san_wh_nl_01nl,2,1438,0,0,0,0,2,1438
MSCFEV8EGHRK3R,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-11-07,FBF,ulub_bts,4,3481,0,0,0,0,4,3481
MSCFK7B5R4JMNP,301001,Grooming,Korean Essence,SkinTreatment,2024-04-27,FBF,gur_san_wh_nl_01nl,2,857,0,0,0,0,2,857
CNRGM7F3WQCUSP,88061825,Grooming,Glow Glisten,SkinTreatment,2024-04-16,FBF,ulub_bts,1,441,0,0,0,0,1,441
MSCFGG6FGXPGAD,88061825,Grooming,Pure Care,SkinTreatment,2023-06-02,FBF,malur_bts,1,444,0,0,0,0,1,444
FCWGZJSEF6CBCZ,301005,Grooming,Korean Essence,Facewash,2023-09-05,FBF,malur_bts,45,20598,7,3266,0,0,38,17332
FCPG6S9VGDMHGZ,88061825,Grooming,Essential Glow,FaceCreamAndGel,2023-12-22,FBF,gur_san_wh_nl_01nl,2,1655,0,0,0,0,2,1655
FCPG6PCBCDZF5H,301000,Grooming,Korean Essence,FacePack,2023-07-13,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,3,240,0,0,0,0,3,240
MSCFEV8E7HN4SZ,301001,Grooming,Korean Essence,SkinTreatment,2023-09-08,FBF,malur_bts,6,2402,2,799,0,0,4,1603
FCPGENY4MY2WHF,88061825,Grooming,Essential Glow,FaceCreamAndGel,2024-02-21,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,2,2890,0,0,0,0,2,2890
