Year of Order Date,Quarter of Order Date,Month of Order Date,Day of Order Date,Final date,Sku,SKU Name,Brand Name,Canonical L1,Canonical L2,Canonical L3,Quantity,
2023,Q4,10,11,11-Oct-23,88018283, Shampoo For Damaged Hair,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,2,
2023,Q4,10,11,11-Oct-23,88018269,Sun SPF 50 Light Gel,Glow Glisten,Skin,Lip Care,Lip Balm,2,
2023,Q4,10,11,11-Oct-23,88018251,Peach Milk Moisturizer ,Pure Care,Skin,Masks,Masks & Peels,25,
2023,Q4,10,11,11-Oct-23,88018226, Towel - Scrunchie,Korean Essence,Skin,Masks,Masks & Peels,1,
2023,Q4,10,11,11-Oct-23,88018229,Gold Glass Face Oil for Skin Brightening Anti-Ageing,Korean Essence,Skin,Moisturizers,Serums & Essence,7,
2023,Q4,10,11,11-Oct-23,88036460,Himalaya Rich Cocoa Butter Body Cream,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,1,
2023,Q4,10,12,12-Oct-23,88018202,Rice Facial Kit With Rice Water & Niacinamide For Glass Skin,Glow Glisten,Skin,Moisturisers,All Purpose Gels/Creams,43,
2023,Q4,10,12,12-Oct-23,88018217, 5 Step Routine For Oily Skin,Pure Care,Skin,Masks & Treatment,Sheetmask,26,
2023,Q4,10,12,12-Oct-23,88018280,Collagen Volume Lifting Serum,Korean Essence,Skin,Masks,Sheet Masks,21,
2023,Q4,10,12,12-Oct-23,THEA0012,Radiance Brightening Day Cream,Pure Care,Skin,Cleansers,Scrubs & Exfoliators,9,
2023,Q4,10,12,12-Oct-23,88018269,Sun SPF 50 Light Gel,Glow Glisten,Skin,Masks,Masks & Peels,7,
2023,Q4,10,12,12-Oct-23,88018280,Collagen Volume Lifting Serum,Korean Essence,Skin,Moisturizers,Serums & Essence,1,
2023,Q4,10,12,12-Oct-23,88018272,Shine & Glow Facial Kit,Korean Essence,Makeup,Face,Makeup Remover,42,
2023,Q4,10,12,12-Oct-23,88018205,Hyaluron Moisture Shampoo With Hyaluronic Acid,Korean Essence,Skin,Shop Toners & Mists,Toners & Mists,6,
2023,Q4,10,12,12-Oct-23,88018242,D-Tan Removal Coffee Clay Face Mask ,Korean Essence,Skin,Kits & Combos,Combos @ Nykaa,5,
2023,Q4,10,12,12-Oct-23,88018205,Hyaluron Moisture Shampoo With Hyaluronic Acid,Korean Essence,Skin,Eye Care,Eye Masks,7,
2023,Q4,10,12,12-Oct-23,88018272,Shine & Glow Facial Kit,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,1,
2023,Q4,10,12,12-Oct-23,THEA0040,Tote bag ,Essential Glow,Skin,Moisturizers,Face Moisturizer & Day Cream,1,
2023,Q4,10,12,12-Oct-23,88018207,Kojic Acid Face Serum With 1% Alpha Arbutin & Niacinamide,Korean Essence,Skin,Kits & Combos,Kits & Combos,1,
2023,Q4,10,12,12-Oct-23,THEA0040,Tote bag ,Essential Glow,Skin,Toners,Toners & Mists,1,
2023,Q4,10,12,12-Oct-23,88018237,Work-desk essentials,Essential Glow,Skin,Moisturizers,Serums & Essence,2,
2023,Q4,10,12,12-Oct-23,88018283, Shampoo For Damaged Hair,Korean Essence,Skin,Masks,Sheet Masks,204,
2023,Q4,10,12,12-Oct-23,88018269,Sun SPF 50 Light Gel,Glow Glisten,Skin,Cleansers,Cleanser,18,
2023,Q4,10,12,12-Oct-23,88018290, Diary ,Glow Glisten,Skin,Cleansers,Face Wash,1,
2023,Q4,10,12,12-Oct-23,THEA0017,Antioxidant Hydro Serum,Korean Essence,Skin,Eye Care,Eye Masks,2,
2023,Q4,10,12,12-Oct-23,88018244,Deep Repair Treatment Hair Mask,Korean Essence,Skin,Cleansers,Face Wash,133,
2023,Q4,10,12,12-Oct-23,88018228,SPF 30 PA++ Ultra Matte Sunscreen with Vitamin B3,Pure Care,Skin,Moisturizers,Face Moisturizer & Day Cream,1,
2023,Q4,10,13,13-Oct-23,88018263,Serum-n-Cream 30ml,Essential Glow,Makeup,Lips,Lip Stain,8,
2023,Q4,10,13,13-Oct-23,THEA0012,Radiance Brightening Day Cream,Pure Care,Skin,Sun Care,Face Sunscreen,1,
2023,Q4,10,13,13-Oct-23,88018294, Duet Gentle Cleanse,Korean Essence,Makeup,Lips,Lip Tint,25,
2023,Q4,10,13,13-Oct-23,THEA0006,Cold Pressed Oil for Hair & Skin with Coconut,Korean Essence,Skin,Cleansers,Face Wash,2,
2023,Q4,10,13,13-Oct-23,88018263,Serum-n-Cream 30ml,Essential Glow,Skin,Moisturizers,Serums & Essence,7,
2023,Q4,10,13,13-Oct-23,88018239,Pure Care Double Cleanse,Pure Care,Skin,Masks,Sheet Masks,41,
2023,Q4,10,13,13-Oct-23,88018237,Work-desk essentials,Essential Glow,Skin,Moisturizers,Serums & Essence,1,
2023,Q4,10,13,13-Oct-23,THEA0038,Vitamin C body lotion,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,6,
2023,Q4,10,13,13-Oct-23,88018265,Vitamin C Sleeping Mask,Korean Essence,Makeup,Eyes,Eye Brow Enhancers,1,
2023,Q4,10,13,13-Oct-23,88018213,Optimal Hydration Body Lotion With Hyaluronic Acid+Vitamin E,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,39,
2023,Q4,10,13,13-Oct-23,88018296,Korean Essentials Delicate Facial Cleanser,Korean Essence,Skin,Kits & Combos,Combos @ Nykaa,1,
2023,Q4,10,13,13-Oct-23,THEA0083,"Vitamin B5, Oil-Free Moisturizer With Zinc",Glow Glisten,Bath & Body,Hands & Feet,Hand Creams & Masks,1,
2023,Q4,10,13,13-Oct-23,88018240,Sling Bag,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,5,
2023,Q4,10,13,13-Oct-23,88018229,Gold Glass Face Oil for Skin Brightening Anti-Ageing,Korean Essence,Skin,Kits & Combos,Combos @ Nykaa,1,
2023,Q4,10,14,14-Oct-23,88018283, Shampoo For Damaged Hair,Korean Essence,Skin,Skin Kits & Combos,Skin Kits,6,
2023,Q4,10,14,14-Oct-23,88018213,Optimal Hydration Body Lotion With Hyaluronic Acid+Vitamin E,Korean Essence,Skin,Serums,Serums,70,
2023,Q4,10,14,14-Oct-23,88018251,Peach Milk Moisturizer ,Pure Care,Skin,Skin Kits & Combos,Skin Kits,7,
2023,Q4,10,14,14-Oct-23,THEA0038,Vitamin C body lotion,Korean Essence,Skin,Masks,Sheet Masks,13,
2023,Q4,10,14,14-Oct-23,THEA0017,Antioxidant Hydro Serum,Korean Essence,Makeup,Lips,Lip Tint,27,
2023,Q4,10,14,14-Oct-23,88018242,D-Tan Removal Coffee Clay Face Mask ,Korean Essence,Skin,Masks,Sheet Masks,78,
2023,Q4,10,14,14-Oct-23,88018242,D-Tan Removal Coffee Clay Face Mask ,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,20,
2023,Q4,10,14,14-Oct-23,88018275,Men Hydrating Emulsion,Korean Essence,Skin,Cleansers,Face Wash,2,
2023,Q4,10,14,14-Oct-23,88018296,Korean Essentials Delicate Facial Cleanser,Korean Essence,Skin,Eye Care,Under Eye Cream & Serums,5,
2023,Q4,10,14,14-Oct-23,88018212, Glow glisten  Water Essence,Glow Glisten,Skin,Shop Toners & Mists,Toners & Mists,80,
2023,Q4,10,14,14-Oct-23,88018206,Rice Cleansing Foam,Korean Essence,Skin,Sun Care,Face Sunscreen,2,
2023,Q4,10,14,14-Oct-23,88018214,Glycolic Bright Daily Foaming Face Cleanser With Glycolic Acid For Dull Skin,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,4,
2023,Q4,10,14,14-Oct-23,THEA0038,Vitamin C body lotion,Korean Essence,Skin,Cleansers,Face Wash & Cleanser,1,
2023,Q4,10,14,14-Oct-23,88018275,Men Hydrating Emulsion,Korean Essence,Skin,Moisturizers,Serums & Essence,2,
2023,Q4,10,14,14-Oct-23,88018268, Advance Ultra Hydrating Lotion With Shea Butter & Niacinamide,Glow Glisten,Skin,Eye Care,Eye Masks,5,
2023,Q4,10,14,14-Oct-23,88018240,Sling Bag,Korean Essence,Skin,Masks,Sheet Masks,40,
2023,Q4,10,15,15-Oct-23,88018294, Duet Gentle Cleanse,Korean Essence,Skin,Masks & Treatment,Sheetmask,1,
2023,Q4,10,15,15-Oct-23,88018265,Vitamin C Sleeping Mask,Korean Essence,Skin,Moisturisers,Face Moisturizers,7,
2023,Q4,10,15,15-Oct-23,88018207,Kojic Acid Face Serum With 1% Alpha Arbutin & Niacinamide,Korean Essence,Skin,Masks & Treatment,Sheetmask,23,
2023,Q4,10,15,15-Oct-23,THEA0040,Tote bag ,Essential Glow,Skin,Masks & Treatment,Sheetmask,210,
2023,Q4,10,15,15-Oct-23,THEA0017,Antioxidant Hydro Serum,Korean Essence,Skin,Cleansers,Face Wash,2,
2023,Q4,10,15,15-Oct-23,THEA0012,Radiance Brightening Day Cream,Pure Care,Skin,Body Care,Lotions & Creams,4,
2023,Q4,10,15,15-Oct-23,88018212, Glow glisten  Water Essence,Glow Glisten,Bath & Body,Hands & Feet,Hand Creams & Masks,4,
2023,Q4,10,15,15-Oct-23,88018296,Korean Essentials Delicate Facial Cleanser,Korean Essence,Skin,Shop Toners & Mists,Toners & Mists,7,
2023,Q4,10,15,15-Oct-23,THEA0014,Carbon blackhead Mask,Glow Glisten,Makeup,Face,Makeup Remover,2,
2023,Q4,10,15,15-Oct-23,THEA0014,Carbon blackhead Mask,Glow Glisten,Skin,Moisturizers,Face Moisturizer & Day Cream,1,
2023,Q4,10,15,15-Oct-23,88018239,Pure Care Double Cleanse,Pure Care,Skin,Moisturizers,Serums & Essence,1,
2023,Q4,10,15,15-Oct-23,THEA0041,Lava Pore Essence,Korean Essence,Skin,Cleansers,Cleanser,26,
2023,Q4,10,15,15-Oct-23,88018299,Anti-Ageing Sleeping Mask Revitalize Skin texture,Korean Essence,Skin,Shop Toners & Mists,Toners & Mists,8,
2023,Q4,10,15,15-Oct-23,88018228,SPF 30 PA++ Ultra Matte Sunscreen with Vitamin B3,Pure Care,Skin,Moisturizers,Serums & Essence,3,
2023,Q4,10,15,15-Oct-23,THEA0041,Lava Pore Essence,Korean Essence,Skin,Masks,Masks & Peels,11,
2023,Q4,10,16,16-Oct-23,THEA0040,Tote bag ,Essential Glow,Skin,Cleansers,Facial Scrubs & Exfoliators,2,
2023,Q4,10,16,16-Oct-23,88018201,Spa Headband,Pure Care,Skin,Serums,Serums,2,
2023,Q4,10,16,16-Oct-23,88018212, Glow glisten  Water Essence,Glow Glisten,Skin,Moisturisers,Face Moisturizers,61,
2023,Q4,10,16,16-Oct-23,88018228,SPF 30 PA++ Ultra Matte Sunscreen with Vitamin B3,Pure Care,Skin,Sun Care,Face Sunscreen,2,
2023,Q4,10,16,16-Oct-23,88018206,Rice Cleansing Foam,Korean Essence,Skin,Cleansers,Cleanser,23,
2023,Q4,10,16,16-Oct-23,THEA0014,Carbon blackhead Mask,Glow Glisten,Skin,Masks,Sheet Masks,253,
2023,Q4,10,16,16-Oct-23,88018272,Shine & Glow Facial Kit,Korean Essence,Skin,Sun Care,Face Sunscreen,4,
2023,Q4,10,16,16-Oct-23,88018217, 5 Step Routine For Oily Skin,Pure Care,Makeup,Lips,Lip Tint,16,
2023,Q4,10,16,16-Oct-23,88018280,Collagen Volume Lifting Serum,Korean Essence,Skin,Masks,Sheet Masks,144,
2023,Q4,10,16,16-Oct-23,THEA0012,Radiance Brightening Day Cream,Pure Care,Skin,Body Care,Lotions & Creams,9,
2023,Q4,10,16,16-Oct-23,88018265,Vitamin C Sleeping Mask,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,49,
2023,Q4,10,16,16-Oct-23,88018225,Anti Ageing Kit,Korean Essence,Skin,Cleansers,Cleanser,2,
2023,Q4,10,16,16-Oct-23,88018263,Serum-n-Cream 30ml,Essential Glow,Skin,Masks,Sheet Masks,29,
2023,Q4,10,16,16-Oct-23,88018242,D-Tan Removal Coffee Clay Face Mask ,Korean Essence,Skin,Moisturizers,Serums & Essence,34,
2023,Q4,10,17,17-Oct-23,THEA0038,Vitamin C body lotion,Korean Essence,Makeup,Lips,Lip Stain,16,
2023,Q4,10,17,17-Oct-23,THEA0040,Tote bag ,Essential Glow,Skin,Kits & Combos,Combos @ Nykaa,1,
2023,Q4,10,17,17-Oct-23,88018265,Vitamin C Sleeping Mask,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,1,
2023,Q4,10,17,17-Oct-23,THEA0083,"Vitamin B5, Oil-Free Moisturizer With Zinc",Glow Glisten,Makeup,Makeup Kits & Combos,Makeup Kits,1,
2023,Q4,10,17,17-Oct-23,THEA0045, Working Women Kit_V2,Korean Essence,Bath & Body,Hands & Feet,Foot Care,3,
2023,Q4,10,17,17-Oct-23,88018244,Deep Repair Treatment Hair Mask,Korean Essence,Makeup,Face,Makeup Remover,33,
2023,Q4,10,17,17-Oct-23,88018214,Glycolic Bright Daily Foaming Face Cleanser With Glycolic Acid For Dull Skin,Korean Essence,Makeup,Lips,Lip Tint,1,
2023,Q4,10,17,17-Oct-23,THEA0014,Carbon blackhead Mask,Glow Glisten,Skin,Masks,Sheet Masks,21,
2023,Q4,10,17,17-Oct-23,THEA0012,Radiance Brightening Day Cream,Pure Care,Skin,Shop Toners & Mists,Toners & Mists,3,
2023,Q4,10,17,17-Oct-23,88018244,Deep Repair Treatment Hair Mask,Korean Essence,Skin,Cleansers,Scrubs & Exfoliators,5,
2023,Q4,10,17,17-Oct-23,88018283, Shampoo For Damaged Hair,Korean Essence,Makeup,Face,Compact,3,
2023,Q4,10,18,18-Oct-23,88018205,Hyaluron Moisture Shampoo With Hyaluronic Acid,Korean Essence,Makeup,Lips,Lip Stain,24,
2023,Q4,10,18,18-Oct-23,THEA0045, Working Women Kit_V2,Korean Essence,Skin,Cleansers,Face Wash,12,
2023,Q4,10,18,18-Oct-23,THEA0038,Vitamin C body lotion,Korean Essence,Skin,Masks,Sheet Masks,35,
2023,Q4,10,18,18-Oct-23,88018268, Advance Ultra Hydrating Lotion With Shea Butter & Niacinamide,Glow Glisten,Skin,Kits & Combos,Combos @ Nykaa,8,
2023,Q4,10,18,18-Oct-23,88018296,Korean Essentials Delicate Facial Cleanser,Korean Essence,Skin,Kits & Combos,Gift Sets,2,
2023,Q4,10,18,18-Oct-23,88036460,Himalaya Rich Cocoa Butter Body Cream,Korean Essence,Skin,Eye Care,Eye Masks,2,
2023,Q4,10,18,18-Oct-23,88018242,D-Tan Removal Coffee Clay Face Mask ,Korean Essence,Skin,Shop Toners & Mists,Toners & Mists,4,
2023,Q4,10,18,18-Oct-23,88018232, 1% Hyaluronic Sunscreen Aqua Gel With Spf 50,Korean Essence,Skin,Moisturizers,Serums & Essence,3,
2023,Q4,10,18,18-Oct-23,88018206,Rice Cleansing Foam,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,24,
2023,Q4,10,18,18-Oct-23,88018275,Men Hydrating Emulsion,Korean Essence,Skin,Masks,Masks & Peels,9,
2023,Q4,10,18,18-Oct-23,88018225,Anti Ageing Kit,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,89,
2023,Q4,10,18,18-Oct-23,88018205,Hyaluron Moisture Shampoo With Hyaluronic Acid,Korean Essence,Skin,Cleansers,Scrubs & Exfoliators,8,
2023,Q4,10,18,18-Oct-23,88018240,Sling Bag,Korean Essence,Skin,Sun Care,Face Sunscreen,11,
2023,Q4,10,18,18-Oct-23,88018202,Rice Facial Kit With Rice Water & Niacinamide For Glass Skin,Glow Glisten,Skin,Cleansers,Cleanser,11,
2023,Q4,10,18,18-Oct-23,88018299,Anti-Ageing Sleeping Mask Revitalize Skin texture,Korean Essence,Skin,Masks,Masks & Peels,2,
2023,Q4,10,18,18-Oct-23,88018214,Glycolic Bright Daily Foaming Face Cleanser With Glycolic Acid For Dull Skin,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,1,
2023,Q4,10,19,19-Oct-23,88018272,Shine & Glow Facial Kit,Korean Essence,Skin,Masks & Treatment,Sheetmask,54,
2023,Q4,10,19,19-Oct-23,88018296,Korean Essentials Delicate Facial Cleanser,Korean Essence,Skin,Eye Care,Eye Serums & Creams,2,
2023,Q4,10,19,19-Oct-23,88018205,Hyaluron Moisture Shampoo With Hyaluronic Acid,Korean Essence,Skin,Masks,Sheet Masks,21,
2023,Q4,10,19,19-Oct-23,THEA0014,Carbon blackhead Mask,Glow Glisten,Makeup,Eyes,Eye Brow Enhancers,1,
2023,Q4,10,19,19-Oct-23,88018225,Anti Ageing Kit,Korean Essence,Skin,Masks,Masks & Peels,13,
2023,Q4,10,19,19-Oct-23,88018272,Shine & Glow Facial Kit,Korean Essence,Skin,Masks,Masks & Peels,6,
2023,Q4,10,19,19-Oct-23,88018212, Glow glisten  Water Essence,Glow Glisten,Skin,Sun Care,Face Sunscreen,1,
2023,Q4,10,19,19-Oct-23,88018294, Duet Gentle Cleanse,Korean Essence,Skin,Kits & Combos,Combos @ Nykaa,3,
2023,Q4,10,19,19-Oct-23,88018239,Pure Care Double Cleanse,Pure Care,Skin,Masks,Sheet Masks,39,
2023,Q4,10,19,19-Oct-23,88018205,Hyaluron Moisture Shampoo With Hyaluronic Acid,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,1,
2023,Q4,10,19,19-Oct-23,88018228,SPF 30 PA++ Ultra Matte Sunscreen with Vitamin B3,Pure Care,Skin,Masks,Sheet Masks,26,
2023,Q4,10,19,19-Oct-23,88018212, Glow glisten  Water Essence,Glow Glisten,Skin,Shop Toners & Mists,Toners & Mists,1,
2023,Q4,10,19,19-Oct-23,88018206,Rice Cleansing Foam,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,1,
2023,Q4,10,19,19-Oct-23,88018201,Spa Headband,Pure Care,Skin,Masks,Sheet Masks,106,
2023,Q4,10,19,19-Oct-23,THEA0006,Cold Pressed Oil for Hair & Skin with Coconut,Korean Essence,Skin,Sun Care,Face Sunscreen,3,
2023,Q4,10,19,19-Oct-23,THEA0012,Radiance Brightening Day Cream,Pure Care,Skin,Masks,Sheet Masks,26,
2023,Q4,10,19,19-Oct-23,THEA0012,Radiance Brightening Day Cream,Pure Care,Skin,Moisturizers,Serums & Essence,47,
2023,Q4,10,19,19-Oct-23,88018240,Sling Bag,Korean Essence,Skin,Masks,Sheet Masks,194,
2023,Q4,10,19,19-Oct-23,88018229,Gold Glass Face Oil for Skin Brightening Anti-Ageing,Korean Essence,Skin,Masks,Sheet Masks,101,
2023,Q4,10,20,20-Oct-23,88018207,Kojic Acid Face Serum With 1% Alpha Arbutin & Niacinamide,Korean Essence,Skin,Serums,Serums,20,
2023,Q4,10,20,20-Oct-23,88018228,SPF 30 PA++ Ultra Matte Sunscreen with Vitamin B3,Pure Care,Skin,Sun Care,Face Sunscreen,1,
2023,Q4,10,20,20-Oct-23,88018268, Advance Ultra Hydrating Lotion With Shea Butter & Niacinamide,Glow Glisten,Bath & Body,Hands & Feet,Foot Care,1,
2023,Q4,10,20,20-Oct-23,THEA0083,"Vitamin B5, Oil-Free Moisturizer With Zinc",Glow Glisten,Skin,Cleansers,Face Wash,17,
2023,Q4,10,20,20-Oct-23,88018290, Diary ,Glow Glisten,Skin,Sun Care,Face Sunscreen,5,
2023,Q4,10,20,20-Oct-23,88018205,Hyaluron Moisture Shampoo With Hyaluronic Acid,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,65,
2023,Q4,10,20,20-Oct-23,88018296,Korean Essentials Delicate Facial Cleanser,Korean Essence,Skin,Masks,Sheet Masks,29,
2023,Q4,10,20,20-Oct-23,88018296,Korean Essentials Delicate Facial Cleanser,Korean Essence,Skin,Kits & Combos,Combos @ Nykaa,2,
2023,Q4,10,20,20-Oct-23,88018226, Towel - Scrunchie,Korean Essence,Makeup,Lips,Lip Tint,10,
2023,Q4,10,20,20-Oct-23,88018269,Sun SPF 50 Light Gel,Glow Glisten,Skin,Moisturizers,Serums & Essence,2,
2023,Q4,10,20,20-Oct-23,88018299,Anti-Ageing Sleeping Mask Revitalize Skin texture,Korean Essence,Skin,Masks,Sheet Masks,292,
2023,Q4,10,20,20-Oct-23,88018287, 3 Step Routine For Normal Skin,Korean Essence,Skin,Masks,Sheet Masks,5,
2023,Q4,10,20,20-Oct-23,THEA0083,"Vitamin B5, Oil-Free Moisturizer With Zinc",Glow Glisten,Skin,Sun Care,Face Sunscreen,7,
2023,Q4,10,20,20-Oct-23,88018237,Work-desk essentials,Essential Glow,Skin,Masks,Masks Peels,1,
2023,Q4,10,20,20-Oct-23,THEA0041,Lava Pore Essence,Korean Essence,Skin,Cleansers,Scrubs & Exfoliators,21,
2023,Q4,10,20,20-Oct-23,THEA0041,Lava Pore Essence,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,1,
2023,Q4,10,21,21-Oct-23,THEA0006,Cold Pressed Oil for Hair & Skin with Coconut,Korean Essence,Makeup,Lips,Lip Stain,82,
2023,Q4,10,21,21-Oct-23,88036460,Himalaya Rich Cocoa Butter Body Cream,Korean Essence,Skin,Skin Kits & Combos,Skin Kits,3,
2023,Q4,10,21,21-Oct-23,88018294, Duet Gentle Cleanse,Korean Essence,Skin,Skin Kits & Combos,Skin Combos,1,
2023,Q4,10,21,21-Oct-23,88018226, Towel - Scrunchie,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,6,
2023,Q4,10,21,21-Oct-23,88018299,Anti-Ageing Sleeping Mask Revitalize Skin texture,Korean Essence,Makeup,Lips,Lip Tint,4,
2023,Q4,10,21,21-Oct-23,88018206,Rice Cleansing Foam,Korean Essence,Skin,Sun Care,Face Sunscreen,4,
2023,Q4,10,21,21-Oct-23,88018228,SPF 30 PA++ Ultra Matte Sunscreen with Vitamin B3,Pure Care,Skin,Sun Care,Face Sunscreen,1,
2023,Q4,10,21,21-Oct-23,THEA0083,"Vitamin B5, Oil-Free Moisturizer With Zinc",Glow Glisten,Bath & Body,Hands & Feet,Hand Creams & Masks,3,
2023,Q4,10,21,21-Oct-23,88018237,Work-desk essentials,Essential Glow,Skin,Shop Toners & Mists,Toners & Mists,1,
2023,Q4,10,21,21-Oct-23,88018206,Rice Cleansing Foam,Korean Essence,Makeup,Lips,Lip Tint,21,
2023,Q4,10,21,21-Oct-23,88018201,Spa Headband,Pure Care,Skin,Toners,Toners & Mists,70,
2023,Q4,10,21,21-Oct-23,88018226, Towel - Scrunchie,Korean Essence,Skin,Lip Care,Lip Balm,2,
2023,Q4,10,21,21-Oct-23,88018299,Anti-Ageing Sleeping Mask Revitalize Skin texture,Korean Essence,Makeup,Lips,Lip Tint,51,
2023,Q4,10,21,21-Oct-23,88018212, Glow glisten  Water Essence,Glow Glisten,Skin,Moisturizers,Face Moisturizer & Day Cream,1,
2023,Q4,10,21,21-Oct-23,88018251,Peach Milk Moisturizer ,Pure Care,Skin,Moisturizers,Serums & Essence,3,
2023,Q4,10,21,21-Oct-23,88018201,Spa Headband,Pure Care,Skin,Moisturizers,Serums & Essence,5,
2023,Q4,10,22,22-Oct-23,88018290, Diary ,Glow Glisten,Skin,Skin Kits & Combos,Skin Kits,118,
2023,Q4,10,22,22-Oct-23,88018268, Advance Ultra Hydrating Lotion With Shea Butter & Niacinamide,Glow Glisten,Makeup,Lips,Lip Tint,29,
2023,Q4,10,22,22-Oct-23,88018265,Vitamin C Sleeping Mask,Korean Essence,Skin,Moisturizers,Serums & Essence,3,
2023,Q4,10,22,22-Oct-23,88018217, 5 Step Routine For Oily Skin,Pure Care,Skin,Moisturizers,Face Moisturizer & Day Cream,41,
2023,Q4,10,22,22-Oct-23,88018263,Serum-n-Cream 30ml,Essential Glow,Skin,Moisturizers,Face Moisturizer & Day Cream,6,
2023,Q4,10,22,22-Oct-23,88018207,Kojic Acid Face Serum With 1% Alpha Arbutin & Niacinamide,Korean Essence,Skin,Masks,Masks & Peels,14,
2023,Q4,10,22,22-Oct-23,88018226, Towel - Scrunchie,Korean Essence,Makeup,Face,Makeup Remover,2,
2023,Q4,10,22,22-Oct-23,THEA0040,Tote bag ,Essential Glow,Skin,Moisturizers,Face Moisturizer & Day Cream,6,
2023,Q4,10,22,22-Oct-23,88018207,Kojic Acid Face Serum With 1% Alpha Arbutin & Niacinamide,Korean Essence,Skin,Cleansers,Face Wash,619,
2023,Q4,10,22,22-Oct-23,88018294, Duet Gentle Cleanse,Korean Essence,Skin,Kits & Combos,Kits & Combos,7,
2023,Q4,10,22,22-Oct-23,88018240,Sling Bag,Korean Essence,Makeup,Face,Makeup Remover,3,
2023,Q4,10,22,22-Oct-23,88018228,SPF 30 PA++ Ultra Matte Sunscreen with Vitamin B3,Pure Care,Skin,Cleansers,Cleanser,2,
2023,Q4,10,22,22-Oct-23,88018229,Gold Glass Face Oil for Skin Brightening Anti-Ageing,Korean Essence,Skin,Masks,Sheet Masks,60,
2023,Q4,10,22,22-Oct-23,88018206,Rice Cleansing Foam,Korean Essence,Makeup,Eyes,Eye Brow Enhancers,1,
2023,Q4,10,23,23-Oct-23,88018207,Kojic Acid Face Serum With 1% Alpha Arbutin & Niacinamide,Korean Essence,Makeup,Lips,Lip Stain,5,
2023,Q4,10,23,23-Oct-23,88018237,Work-desk essentials,Essential Glow,Skin,Serums,Serums,5,
2023,Q4,10,23,23-Oct-23,88018237,Work-desk essentials,Essential Glow,Skin,Serums,Serums,50,
2023,Q4,10,23,23-Oct-23,88018290, Diary ,Glow Glisten,Skin,Masks & Treatment,Sheetmask,266,
2023,Q4,10,23,23-Oct-23,88018268, Advance Ultra Hydrating Lotion With Shea Butter & Niacinamide,Glow Glisten,Skin,Moisturisers,Face Moisturizers,4,
2023,Q4,10,23,23-Oct-23,88018294, Duet Gentle Cleanse,Korean Essence,Skin,Moisturizers,Serums & Essence,1,
2023,Q4,10,23,23-Oct-23,88018220, Baby Face Smoothing Peel Off Mask,Pure Care,Skin,Cleansers,Face Wash,3,
2023,Q4,10,23,23-Oct-23,88036460,Himalaya Rich Cocoa Butter Body Cream,Korean Essence,Skin,Masks,Sheet Masks,35,
2023,Q4,10,23,23-Oct-23,88018280,Collagen Volume Lifting Serum,Korean Essence,Skin,Sun Care,Face Sunscreen,5,
2023,Q4,10,23,23-Oct-23,88018265,Vitamin C Sleeping Mask,Korean Essence,Skin,Body Care,Lotions & Creams,108,
2023,Q4,10,23,23-Oct-23,88018269,Sun SPF 50 Light Gel,Glow Glisten,Skin,Kits & Combos,Combos @ Nykaa,64,
2023,Q4,10,23,23-Oct-23,88018207,Kojic Acid Face Serum With 1% Alpha Arbutin & Niacinamide,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,5,
2023,Q4,10,23,23-Oct-23,88018229,Gold Glass Face Oil for Skin Brightening Anti-Ageing,Korean Essence,Skin,Cleansers,Cleanser,1,
2023,Q4,10,23,23-Oct-23,88036460,Himalaya Rich Cocoa Butter Body Cream,Korean Essence,Skin,Body Care,Lotions & Creams,61,
2023,Q4,10,23,23-Oct-23,88018287, 3 Step Routine For Normal Skin,Korean Essence,Skin,Moisturizers,Serums & Essence,2,
2023,Q4,10,23,23-Oct-23,THEA0012,Radiance Brightening Day Cream,Pure Care,Skin,Toners,Toners & Mists,3,
2023,Q4,10,23,23-Oct-23,88018220, Baby Face Smoothing Peel Off Mask,Pure Care,Skin,Kits & Combos,Combos @ Nykaa,4,
2023,Q4,10,23,23-Oct-23,88018296,Korean Essentials Delicate Facial Cleanser,Korean Essence,Skin,Toners,Toners & Mists,2,
2023,Q4,10,23,23-Oct-23,THEA0014,Carbon blackhead Mask,Glow Glisten,Skin,Moisturizers,Serums & Essence,8,
